Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date_x,Canonical_Service,Usage_Seconds,Credit_Tag,Usage_Type,Z_Score,Usage_Anomaly,Valid_Format,Inventory_Status,Effective_Date_y,Unit_Price,FX_Rate,Cost_USD,Purchase_Type
U515,ACCT1005,VM100185,2026-04-30 17:00:00,Compute,SKU4,35286,sec,2822.88,INR,0.0,0.08,2026-01-01,Database,35286.0,No Credit,Paid Usage,0.6904120003579094,Normal,False,Mapped,,,0.012,33.87,RESERVED
U13,ACCT1086,VM100137,2026-04-30 18:00:00,COMPUTE,SKU20,44896,sec,3591.68,INR,0.0,0.08,2026-01-01,COMPUTE,44896.0,No Credit,Paid Usage,1.3512119132160745,Normal,False,Mapped,,,0.012,43.1,Spot
U785,ACCT1067,VM100192,2026-04-30 19:00:00,Compute,SKU6,7067,sec,565.36,INR,0.0,0.08,2026-01-01,Storage,7067.0,No Credit,Paid Usage,-1.2499743410515138,Normal,False,Mapped,,,0.012,6.78,On-Demand
U250,ACCT1024,VM100140,2026-04-30 22:00:00,Database,SKU12,20349,sec,1627.92,INR,0.0,0.08,2026-01-01,Storage,20349.0,No Credit,Paid Usage,-0.3366814750179918,Normal,False,Mapped,,,0.012,19.54,RESERVED
U646,ACCT1076,VM100015,2026-05-01 01:00:00,Database,SKU19,46011,sec,3680.88,INR,0.0,0.08,2026-01-01,Compute,46011.0,No Credit,Paid Usage,1.4278812059150185,Normal,False,Mapped,,,0.012,44.17,on_demand
U569,ACCT1055,VM100047,2026-05-01 02:00:00,Compute,SKU7,6337,sec,506.96,INR,0.0,0.08,2026-01-01,Network,6337.0,No Credit,Paid Usage,-1.3001703802176388,Normal,False,Mapped,,,0.012,6.08,RESERVED
U341,ACCT1100,VM100134,2026-05-01 03:00:00,Storage,SKU20,29346,sec,2347.68,INR,0.0,0.08,2026-01-01,COMPUTE,29346.0,No Credit,Paid Usage,0.28196751728012587,Normal,False,Mapped,,,0.012,28.17,Spot
U947,ACCT1084,VM100150,2026-05-02 05:00:00,Network,SKU9,17629,sec,1410.32,INR,0.0,0.08,2026-01-01,Network,17629.0,No Credit,Paid Usage,-0.523713292184923,Normal,False,Mapped,,,0.012,16.92,Spot
U301,ACCT1071,VM100053,2026-05-02 09:00:00,Compute,SKU10,33910,sec,2712.8,INR,0.0,0.08,2026-01-01,STORAGE,33910.0,No Credit,Paid Usage,0.5957959046146384,Normal,False,Mapped,,,0.012,32.55,Spot
U614,ACCT1008,VM100073,2026-05-02 10:00:00,Compute,SKU2,18438,sec,1475.04,INR,0.0,0.08,2026-01-01,Compute,18438.0,No Credit,Paid Usage,-0.46808507891725853,Normal,False,Mapped,2025-06-01,0.25,0.012,17.7,On-Demand
U492,ACCT1020,VM100195,2026-05-02 11:00:00,Storage,SKU13,41643,sec,3331.44,INR,0.0,0.08,2026-01-01,Storage,41643.0,No Credit,Paid Usage,1.1275301112881233,Normal,False,Mapped,,,0.012,39.98,On-Demand
U491,ACCT1038,VM100127,2026-05-02 16:00:00,Compute,SKU9,4917,sec,393.36,INR,0.0,0.08,2026-01-01,Network,4917.0,No Credit,Paid Usage,-1.397811990650375,Normal,False,Mapped,,,0.012,4.72,Spot
U379,ACCT1005,VM100071,2026-05-02 18:00:00,Network,SKU17,21926,sec,1754.08,INR,0.0,0.08,2026-01-01,Compute,21926.0,No Credit,Paid Usage,-0.2282442780796644,Normal,False,Mapped,,,0.012,21.05,On-Demand
U101,ACCT1057,VM100040,2026-05-02 18:00:00,Storage,SKU9,18825,sec,1506.0,INR,0.0,0.08,2026-01-01,Network,18825.0,No Credit,Paid Usage,-0.4414743019894636,Normal,False,Mapped,,,0.012,18.07,On-Demand
U966,ACCT1032,VM100084,2026-05-03 00:00:00,Network,SKU13,48407,sec,3872.56,INR,0.0,0.08,2026-01-01,Storage,48407.0,No Credit,Paid Usage,1.592634233095889,Normal,False,Mapped,,,0.012,46.47,Spot
U788,ACCT1059,VM100098,2026-05-03 07:00:00,Compute,SKU14,22246,sec,1779.68,INR,0.0,0.08,2026-01-01,Network,22246.0,No Credit,Paid Usage,-0.20624053488355487,Normal,False,Mapped,,,0.012,21.36,On-Demand
U426,ACCT1088,VM100106,2026-05-03 08:00:00,Network,SKU3,38317,sec,3065.36,INR,0.0,0.08,2026-01-01,Compute,38317.0,No Credit,Paid Usage,0.8988287054435596,Normal,False,Mapped,2025-05-01,0.35,0.012,36.78,RESERVED
U313,ACCT1074,VM100124,2026-05-03 15:00:00,Database,SKU14,9509,sec,760.72,INR,0.0,0.08,2026-01-01,Network,9509.0,No Credit,Paid Usage,-1.082058275786203,Normal,False,Mapped,,,0.012,9.13,RESERVED
U84,ACCT1041,VM100064,2026-05-03 20:00:00,Database,SKU14,19781,sec,1582.48,INR,0.0,0.08,2026-01-01,Network,19781.0,No Credit,Paid Usage,-0.37573811919108624,Normal,False,Mapped,,,0.012,18.99,On-Demand
U870,ACCT1054,VM100170,2026-05-03 22:00:00,Network,SKU16,7527,sec,602.16,INR,0.0,0.08,2026-01-01,Network,7527.0,No Credit,Paid Usage,-1.2183439602071064,Normal,False,Mapped,,,0.012,7.23,On-Demand
U295,ACCT1024,VM100085,2026-05-04 01:00:00,Compute,SKU14,28783,sec,2302.64,INR,0.0,0.08,2026-01-01,Network,28783.0,No Credit,Paid Usage,0.24325468159447058,Normal,False,Mapped,,,0.012,27.63,RESERVED
U40,ACCT1070,VM100068,2026-05-04 10:00:00,Network,SKU8,37523,sec,3001.84,INR,100.0,0.08,2026-01-01,Storage,37523.0,No Credit,Paid Usage,0.8442319176382128,Normal,False,Mapped,,,0.012,36.02,Spot
U429,ACCT1060,VM100158,2026-05-04 10:00:00,Network,SKU9,1526,sec,122.08,INR,0.0,0.08,2026-01-01,Network,1526.0,No Credit,Paid Usage,-1.6309829068316484,Normal,False,Mapped,,,0.012,1.46,RESERVED
U770,ACCT1099,VM100296,2026-05-04 12:00:00,Storage,SKU11,37128,sec,2970.24,INR,0.0,0.08,2026-01-01,Database,37128.0,No Credit,Paid Usage,0.817071047130515,Normal,False,Mapped,,,0.012,35.64,On-Demand
U110,ACCT1044,VM100208,2026-05-04 14:00:00,Network,SKU5,10916,sec,873.28,INR,0.0,0.08,2026-01-01,Compute,10916.0,No Credit,Paid Usage,-0.9853105674208087,Normal,False,Mapped,,,0.012,10.48,RESERVED
U907,ACCT1071,VM100146,2026-05-04 22:00:00,Database,SKU12,36742,sec,2939.36,INR,0.0,0.08,2026-01-01,Storage,36742.0,No Credit,Paid Usage,0.7905290319002078,Normal,False,Mapped,,,0.012,35.27,Spot
U332,ACCT1058,VM100022,2026-05-05 01:00:00,Network,SKU9,23205,sec,1856.4,INR,0.0,0.08,2026-01-01,Network,23205.0,No Credit,Paid Usage,-0.14029806699271405,Normal,False,Mapped,,,0.012,22.28,RESERVED
U973,ACCT1017,VM100225,2026-05-05 02:00:00,Storage,SKU3,637,sec,50.96,INR,0.0,0.08,2026-01-01,Compute,637.0,No Credit,Paid Usage,-1.6921120558983402,Normal,False,Mapped,2025-05-01,0.35,0.012,0.61,RESERVED
U742,ACCT1038,VM100234,2026-05-05 05:00:00,Database,SKU14,34197,sec,2735.76,INR,0.0,0.08,2026-01-01,Network,34197.0,No Credit,Paid Usage,0.6155305117936491,Normal,False,Mapped,,,0.012,32.83,On-Demand
U43,ACCT1008,VM100207,2026-05-05 06:00:00,Compute,SKU8,22336,sec,1786.88,INR,0.0,0.08,2026-01-01,Storage,22336.0,No Credit,Paid Usage,-0.20005198210964906,Normal,False,Mapped,,,0.012,21.44,On-Demand
U8,ACCT1034,VM100023,2026-05-05 12:00:00, Compute , SKU13 ,30208,sec,2416.64, INR ,100.0,0.08,2026-01-01, Compute ,30208.0,No Credit,Paid Usage,0.3412401005146459,Normal,False,Mapped,,,,,Spot
U592,ACCT1090,VM100224,2026-05-05 13:00:00,Compute,SKU8,15739,sec,1259.12,INR,100.0,0.08,2026-01-01,Storage,15739.0,No Credit,Paid Usage,-0.653672900436945,Normal,False,Mapped,,,0.012,15.11,RESERVED
U663,ACCT1050,VM100225,2026-05-06 00:00:00,Storage,SKU14,27602,sec,2208.16,INR,0.0,0.08,2026-01-01,Network,27602.0,No Credit,Paid Usage,0.16204711686132878,Normal,False,Mapped,,,0.012,26.5,RESERVED
U507,ACCT1041,VM100150,2026-05-06 10:00:00,Network,SKU19,45644,sec,3651.52,INR,0.0,0.08,2026-01-01,Compute,45644.0,No Credit,Paid Usage,1.4026456629369806,Normal,False,Mapped,,,0.012,43.82,Spot
U2,ACCT1029,VM100072,2026-05-06 16:00:00, Compute , SKU19 ,6817,hrs ,545.36, INR ,0.0,0.08,2026-01-01, Compute ,,No Credit,Paid Usage,-1.2671647654234746,Normal,False,Mapped,,,,,RESERVED
U954,ACCT1030,VM100127,2026-05-06 21:00:00,Network,SKU5,18723,sec,1497.84,INR,0.0,0.08,2026-01-01,Compute,18723.0,No Credit,Paid Usage,-0.44848799513322346,Normal,False,Mapped,,,0.012,17.97,Spot
U405,ACCT1030,VM100274,2026-05-07 01:00:00,Compute,SKU6,47490,sec,3799.2,INR,0.0,0.08,2026-01-01,Storage,47490.0,No Credit,Paid Usage,1.5295797564995375,Normal,False,Mapped,,,0.012,45.59,On-Demand
U808,ACCT1007,VM100007,2026-05-07 22:00:00,Storage,SKU20,16571,sec,1325.68,INR,100.0,0.08,2026-01-01,COMPUTE,16571.0,No Credit,Paid Usage,-0.5964631681270602,Normal,False,Mapped,,,0.012,15.91,On-Demand
U183,ACCT1006,VM100163,2026-05-08 02:00:00,Network,SKU13,31096,sec,2487.68,INR,0.0,0.08,2026-01-01,Storage,31096.0,No Credit,Paid Usage,0.40230048788385,Normal,False,Mapped,,,0.012,29.85,On-Demand
U177,ACCT1025,VM100261,2026-05-08 08:00:00,Compute,SKU9,9046,sec,723.68,INR,0.0,0.08,2026-01-01,Network,9046.0,No Credit,Paid Usage,-1.113894941723074,Normal,False,Mapped,,,0.012,8.68,RESERVED
U207,ACCT1038,VM100168,2026-05-08 13:00:00,Storage,SKU7,27330,sec,2186.4,INR,0.0,0.08,2026-01-01,Network,27330.0,No Credit,Paid Usage,0.14334393514463567,Normal,False,Mapped,,,0.012,26.24,Spot
U948,ACCT1057,VM100186,2026-05-08 15:00:00,Network,SKU14,38564,sec,3085.12,INR,0.0,0.08,2026-01-01,Network,38564.0,No Credit,Paid Usage,0.9158128447230567,Normal,False,Mapped,,,0.012,37.02,RESERVED
U895,ACCT1085,VM100061,2026-05-08 15:00:00,Network,SKU6,15158,sec,1212.64,INR,0.0,0.08,2026-01-01,Storage,15158.0,No Credit,Paid Usage,-0.6936234466773815,Normal,False,Mapped,,,0.012,14.55,On-Demand
U627,ACCT1058,VM100285,2026-05-08 16:00:00,Storage,SKU4,36152,sec,2892.16,INR,0.0,0.08,2026-01-01,Database,36152.0,No Credit,Paid Usage,0.7499596303823809,Normal,False,Mapped,,,0.012,34.71,RESERVED
U596,ACCT1048,VM100065,2026-05-08 23:00:00,Compute,SKU1,17713,sec,1417.04,INR,0.0,0.08,2026-01-01,Network,17713.0,No Credit,Paid Usage,-0.5179373095959443,Normal,False,Mapped,2025-07-01,0.15,0.012,17.0,Spot
U255,ACCT1020,VM100081,2026-05-09 18:00:00,Compute,SKU3,40590,sec,3247.2,INR,0.0,0.08,2026-01-01,Compute,40590.0,No Credit,Paid Usage,1.0551240438334253,Normal,False,Mapped,2025-05-01,0.35,0.012,38.97,Spot
U833,ACCT1001,VM100033,2026-05-10 00:00:00,Compute,SKU3,48986,sec,3918.88,INR,0.0,0.08,2026-01-01,Compute,48986.0,No Credit,Paid Usage,1.6324472559413497,Normal,False,Mapped,2025-05-01,0.35,0.012,47.03,Spot
U612,ACCT1043,VM100001,2026-05-10 12:00:00,Network,SKU10,43177,sec,3454.16,INR,0.0,0.08,2026-01-01,STORAGE,43177.0,No Credit,Paid Usage,1.2330105552344734,Normal,False,Mapped,,,0.012,41.45,Spot
U273,ACCT1078,VM100079,2026-05-10 17:00:00,Compute,SKU6,49851,sec,3988.08,INR,0.0,0.08,2026-01-01,Storage,49851.0,No Credit,Paid Usage,1.6919261242683332,Normal,False,Mapped,,,0.012,47.86,Spot
U610,ACCT1094,VM100280,2026-05-10 18:00:00,Storage,SKU1,16164,sec,1293.12,INR,0.0,0.08,2026-01-01,Network,16164.0,No Credit,Paid Usage,-0.624449179004612,Normal,False,Mapped,2025-07-01,0.15,0.012,15.52,Spot
U364,ACCT1052,VM100067,2026-05-10 19:00:00,Compute,SKU11,24383,sec,1950.64,INR,0.0,0.08,2026-01-01,Database,24383.0,No Credit,Paid Usage,-0.05929678735203576,Normal,False,Mapped,,,0.012,23.41,Spot
U494,ACCT1057,VM100185,2026-05-10 22:00:00,Compute,SKU5,17779,sec,1422.32,INR,0.0,0.08,2026-01-01,Compute,17779.0,No Credit,Paid Usage,-0.5133990375617467,Normal,False,Mapped,,,0.012,17.07,RESERVED
U460,ACCT1093,VM100241,2026-05-10 23:00:00,Storage,SKU12,21086,sec,1686.88,INR,0.0,0.08,2026-01-01,Storage,21086.0,No Credit,Paid Usage,-0.286004103969452,Normal,False,Mapped,,,0.012,20.24,On-Demand
U248,ACCT1048,VM100059,2026-05-11 03:00:00,Storage,SKU14,18356,sec,1468.48,INR,100.0,0.08,2026-01-01,Network,18356.0,No Credit,Paid Usage,-0.4737235381112616,Normal,False,Mapped,,,0.012,17.62,On-Demand
U644,ACCT1069,VM100029,2026-05-11 09:00:00,Network,SKU12,14479,sec,1158.32,INR,0.0,0.08,2026-01-01,Storage,14479.0,No Credit,Paid Usage,-0.7403126392716264,Normal,False,Mapped,,,0.012,13.9,RESERVED
U835,ACCT1012,VM100145,2026-05-11 14:00:00,Network,SKU13,28783,sec,2302.64,INR,0.0,0.08,2026-01-01,Storage,28783.0,No Credit,Paid Usage,0.24325468159447058,Normal,False,Mapped,,,0.012,27.63,Spot
U1000,ACCT1068,VM100255,2026-05-11 16:00:00,Storage,SKU20,36240,sec,2899.2,INR,100.0,0.08,2026-01-01,COMPUTE,36240.0,No Credit,Paid Usage,0.756010659761311,Normal,False,Mapped,,,0.012,34.79,RESERVED
U119,ACCT1090,VM100132,2026-05-11 21:00:00,Storage,SKU20,24275,sec,1942.0,INR,0.0,0.08,2026-01-01,COMPUTE,24275.0,No Credit,Paid Usage,-0.06672305068072273,Normal,False,Mapped,,,0.012,23.3,On-Demand
U588,ACCT1037,VM100257,2026-05-11 22:00:00,Network,SKU13,27325,sec,2186.0,INR,0.0,0.08,2026-01-01,Storage,27325.0,No Credit,Paid Usage,0.14300012665719644,Normal,False,Mapped,,,0.012,26.23,On-Demand
U782,ACCT1043,VM100287,2026-05-11 23:00:00,Network,SKU12,40716,sec,3257.28,INR,0.0,0.08,2026-01-01,Storage,40716.0,No Credit,Paid Usage,1.0637880177168935,Normal,False,Mapped,,,0.012,39.09,Spot
U25,ACCT1097,VM100137,2026-05-12 04:00:00,Database,SKU4,42106,sec,3368.48,INR,0.0,0.08,2026-01-01,Database,42106.0,No Credit,Paid Usage,1.1593667772249943,Normal,False,Mapped,,,0.012,40.42,Spot
U987,ACCT1020,VM100191,2026-05-12 13:00:00,Storage,SKU6,5964,sec,477.12,INR,0.0,0.08,2026-01-01,Storage,5964.0,No Credit,Paid Usage,-1.325818493380604,Normal,False,Mapped,,,0.012,5.73,RESERVED
U293,ACCT1013,VM100260,2026-05-12 13:00:00,Compute,SKU11,35474,sec,2837.92,INR,0.0,0.08,2026-01-01,Database,35474.0,No Credit,Paid Usage,0.7033391994856237,Normal,False,Mapped,,,0.012,34.06,RESERVED
U319,ACCT1094,VM100054,2026-05-12 16:00:00,Database,SKU5,38235,sec,3058.8,INR,0.0,0.08,2026-01-01,Compute,38235.0,No Credit,Paid Usage,0.8931902462495566,Normal,False,Mapped,,,0.012,36.71,On-Demand
U789,ACCT1006,VM100064,2026-05-12 18:00:00,Network,SKU19,29624,sec,2369.92,INR,0.0,0.08,2026-01-01,Compute,29624.0,No Credit,Paid Usage,0.301083269181746,Normal,False,Mapped,,,0.012,28.44,On-Demand
U600,ACCT1021,VM100131,2026-05-12 23:00:00,Compute,SKU8,6843,sec,547.44,INR,100.0,0.08,2026-01-01,Storage,6843.0,No Credit,Paid Usage,-1.2653769612887906,Normal,False,Mapped,,,0.012,6.57,RESERVED
U574,ACCT1018,VM100196,2026-05-13 00:00:00,Storage,SKU5,49458,sec,3956.64,INR,0.0,0.08,2026-01-01,Compute,49458.0,No Credit,Paid Usage,1.6649027771556113,Normal,False,Mapped,,,0.012,47.48,On-Demand
U894,ACCT1074,VM100177,2026-05-13 03:00:00,Network,SKU5,46335,sec,3706.8,INR,0.0,0.08,2026-01-01,Compute,46335.0,No Credit,Paid Usage,1.4501599959010796,Normal,False,Mapped,,,0.012,44.48,Spot
U998,ACCT1080,VM100187,2026-05-13 10:00:00,Storage,SKU11,40745,sec,3259.6,INR,0.0,0.08,2026-01-01,Database,40745.0,No Credit,Paid Usage,1.0657821069440407,Normal,False,Mapped,,,0.012,39.12,Spot
U810,ACCT1070,VM100101,2026-05-13 11:00:00,Storage,SKU10,47607,sec,3808.56,INR,0.0,0.08,2026-01-01,STORAGE,47607.0,No Credit,Paid Usage,1.537624875105615,Normal,False,Mapped,,,0.012,45.7,RESERVED
U254,ACCT1093,VM100167,2026-05-13 13:00:00,Compute,SKU2,37297,sec,2983.76,INR,0.0,0.08,2026-01-01,Compute,37297.0,No Credit,Paid Usage,0.8286917740059604,Normal,False,Mapped,2025-06-01,0.25,0.012,35.81,On-Demand
U120,ACCT1078,VM100059,2026-05-13 17:00:00,Database,SKU4,10832,sec,866.56,INR,100.0,0.08,2026-01-01,Database,10832.0,No Credit,Paid Usage,-0.9910865500097875,Normal,False,Mapped,,,0.012,10.4,On-Demand
U733,ACCT1092,VM100093,2026-05-13 22:00:00,Network,SKU11,5396,sec,431.68,INR,0.0,0.08,2026-01-01,Database,5396.0,No Credit,Paid Usage,-1.3648751375536985,Normal,False,Mapped,,,0.012,5.18,Spot
U498,ACCT1053,VM100199,2026-05-13 23:00:00,Storage,SKU19,5650,sec,452.0,INR,0.0,0.08,2026-01-01,Compute,5650.0,No Credit,Paid Usage,-1.3474096663917865,Normal,False,Mapped,,,0.012,5.42,On-Demand
U710,ACCT1021,VM100293,2026-05-14 02:00:00,Storage,SKU8,14145,sec,1131.6,INR,0.0,0.08,2026-01-01,Storage,14145.0,No Credit,Paid Usage,-0.7632790462325658,Normal,False,Mapped,,,0.012,13.58,On-Demand
U116,ACCT1029,VM100036,2026-05-14 07:00:00,Compute,SKU1,42813,sec,3425.04,INR,0.0,0.08,2026-01-01,Network,42813.0,No Credit,Paid Usage,1.2079812973488988,Normal,False,Mapped,2025-07-01,0.15,0.012,41.1,Spot
U691,ACCT1076,VM100268,2026-05-14 09:00:00,Compute,SKU14,27598,sec,2207.84,INR,0.0,0.08,2026-01-01,Network,27598.0,No Credit,Paid Usage,0.16177207007137742,Normal,False,Mapped,,,0.012,26.49,On-Demand
U639,ACCT1003,VM100196,2026-05-14 10:00:00,Database,SKU16,46851,sec,3748.08,INR,0.0,0.08,2026-01-01,Network,46851.0,No Credit,Paid Usage,1.4856410318048063,Normal,False,Mapped,,,0.012,44.98,On-Demand
U488,ACCT1004,VM100140,2026-05-14 17:00:00,Network,SKU8,29627,sec,2370.16,INR,100.0,0.08,2026-01-01,Storage,29627.0,No Credit,Paid Usage,0.30128955427420956,Normal,False,Mapped,,,0.012,28.44,RESERVED
U582,ACCT1038,VM100028,2026-05-14 18:00:00,Network,SKU13,15785,sec,1262.8,INR,0.0,0.08,2026-01-01,Storage,15785.0,No Credit,Paid Usage,-0.6505098623525043,Normal,False,Mapped,,,0.012,15.15,On-Demand
U693,ACCT1073,VM100052,2026-05-15 02:00:00,Database,SKU14,18849,sec,1507.92,INR,0.0,0.08,2026-01-01,Network,18849.0,No Credit,Paid Usage,-0.43982402124975534,Normal,False,Mapped,,,0.012,18.1,On-Demand
U316,ACCT1070,VM100260,2026-05-15 05:00:00,Compute,SKU13,33367,sec,2669.36,INR,0.0,0.08,2026-01-01,Storage,33367.0,No Credit,Paid Usage,0.55845830287874,Normal,False,Mapped,,,0.012,32.03,RESERVED
U662,ACCT1045,VM100132,2026-05-15 07:00:00,Compute,SKU2,7180,sec,574.4,INR,0.0,0.08,2026-01-01,Compute,7180.0,No Credit,Paid Usage,-1.2422042692353878,Normal,False,Mapped,2025-06-01,0.25,0.012,6.89,On-Demand
U227,ACCT1043,VM100076,2026-05-15 14:00:00,Compute,SKU9,39158,sec,3132.64,INR,0.0,0.08,2026-01-01,Network,39158.0,No Credit,Paid Usage,0.956657293030835,Normal,False,Mapped,,,0.012,37.59,On-Demand
U412,ACCT1095,VM100173,2026-05-15 22:00:00,Storage,SKU6,19434,sec,1554.72,INR,0.0,0.08,2026-01-01,Storage,19434.0,No Credit,Paid Usage,-0.3995984282193676,Normal,False,Mapped,,,0.012,18.66,RESERVED
U579,ACCT1055,VM100162,2026-05-16 00:00:00,Storage,SKU9,9263,sec,741.04,INR,0.0,0.08,2026-01-01,Network,9263.0,No Credit,Paid Usage,-1.0989736533682122,Normal,False,Mapped,,,0.012,8.89,Spot
U306,ACCT1013,VM100172,2026-05-16 01:00:00,Storage,SKU2,9671,sec,773.68,INR,0.0,0.08,2026-01-01,Compute,9671.0,No Credit,Paid Usage,-1.0709188807931724,Normal,False,Mapped,2025-06-01,0.25,0.012,9.28,Spot
U654,ACCT1021,VM100224,2026-05-16 03:00:00,Network,SKU11,41994,sec,3359.52,INR,0.0,0.08,2026-01-01,Database,41994.0,No Credit,Paid Usage,1.151665467106356,Normal,False,Mapped,,,0.012,40.31,RESERVED
U22,ACCT1020,VM100082,2026-05-16 04:00:00,Network,SKU20,44696,sec,3575.68,INR,0.0,0.08,2026-01-01,COMPUTE,44696.0,No Credit,Paid Usage,1.337459573718506,Normal,False,Mapped,,,0.012,42.91,RESERVED
U837,ACCT1096,VM100201,2026-05-16 23:00:00,Database,SKU5,35864,sec,2869.12,INR,0.0,0.08,2026-01-01,Compute,35864.0,No Credit,Paid Usage,0.7301562615058823,Normal,False,Mapped,,,0.012,34.43,On-Demand
U964,ACCT1002,VM100221,2026-05-17 04:00:00,Storage,SKU1,19296,sec,1543.68,INR,0.0,0.08,2026-01-01,Network,19296.0,No Credit,Paid Usage,-0.4090875424726898,Normal,False,Mapped,2025-07-01,0.15,0.012,18.52,RESERVED
U666,ACCT1058,VM100038,2026-05-17 09:00:00,Database,SKU1,2289,sec,183.12,INR,0.0,0.08,2026-01-01,Network,2289.0,No Credit,Paid Usage,-1.5785177316484247,Normal,False,Mapped,2025-07-01,0.15,0.012,2.2,RESERVED
U108,ACCT1069,VM100280,2026-05-17 12:00:00,Storage,SKU16,39634,sec,3170.72,INR,0.0,0.08,2026-01-01,Network,39634.0,No Credit,Paid Usage,0.9893878610350479,Normal,False,Mapped,,,0.012,38.05,Spot
U685,ACCT1074,VM100265,2026-05-17 14:00:00,Storage,SKU4,37552,sec,3004.16,INR,0.0,0.08,2026-01-01,Database,37552.0,No Credit,Paid Usage,0.8462260068653602,Normal,False,Mapped,,,0.012,36.05,On-Demand
U328,ACCT1067,VM100137,2026-05-17 17:00:00,Network,SKU3,5514,sec,441.12,INR,100.0,0.08,2026-01-01,Compute,5514.0,No Credit,Paid Usage,-1.356761257250133,Normal,False,Mapped,2025-05-01,0.35,0.012,5.29,Spot
U603,ACCT1005,VM100284,2026-05-18 01:00:00,Network,SKU8,46894,sec,3751.52,INR,0.0,0.08,2026-01-01,Storage,46894.0,No Credit,Paid Usage,1.4885977847967835,Normal,False,Mapped,,,0.012,45.02,Spot
U628,ACCT1060,VM100053,2026-05-18 04:00:00,Compute,SKU1,9261,sec,740.88,INR,0.0,0.08,2026-01-01,Network,9261.0,No Credit,Paid Usage,-1.0991111767631878,Normal,False,Mapped,2025-07-01,0.15,0.012,8.89,Spot
U450,ACCT1091,VM100074,2026-05-18 12:00:00,Compute,SKU18,30444,sec,2435.52,INR,0.0,0.08,2026-01-01,Network,30444.0,No Credit,Paid Usage,0.35746786112177675,Normal,False,Mapped,,,0.012,29.23,Spot
U473,ACCT1090,VM100221,2026-05-18 14:00:00,Compute,SKU4,11848,sec,947.84,INR,0.0,0.08,2026-01-01,Database,11848.0,No Credit,Paid Usage,-0.9212246653621396,Normal,False,Mapped,,,0.012,11.37,RESERVED
U650,ACCT1043,VM100104,2026-05-18 15:00:00,Database,SKU6,8651,sec,692.08,INR,0.0,0.08,2026-01-01,Storage,8651.0,No Credit,Paid Usage,-1.1410558122307717,Normal,False,Mapped,,,0.012,8.3,Spot
U801,ACCT1037,VM100217,2026-05-18 22:00:00,Compute,SKU1,936,sec,74.88,INR,0.0,0.08,2026-01-01,Network,936.0,No Credit,Paid Usage,-1.6715523083494754,Normal,False,Mapped,2025-07-01,0.15,0.012,0.9,RESERVED
U427,ACCT1066,VM100229,2026-05-19 00:00:00,Network,SKU5,3746,sec,299.68,INR,0.0,0.08,2026-01-01,Compute,3746.0,No Credit,Paid Usage,-1.4783319384086384,Normal,False,Mapped,,,0.012,3.6,Spot
U5,ACCT1058,VM100143,2026-05-19 03:00:00, Storage , SKU14 ,525,sec,42.0, INR ,0.0,0.08,2026-01-01, Storage ,525.0,No Credit,Paid Usage,-1.6998133660169785,Normal,False,Mapped,,,,,Spot
U758,ACCT1007,VM100052,2026-05-19 18:00:00,Compute,SKU10,11549,sec,923.92,INR,0.0,0.08,2026-01-01,STORAGE,11549.0,No Credit,Paid Usage,-0.9417844129110046,Normal,False,Mapped,,,0.012,11.09,On-Demand
U167,ACCT1085,VM100206,2026-05-19 20:00:00,Compute,SKU15,49940,sec,3995.2,INR,0.0,0.08,2026-01-01,Storage,49940.0,No Credit,Paid Usage,1.6980459153447514,Normal,False,Mapped,,,0.012,47.94,RESERVED
U541,ACCT1018,VM100100,2026-05-20 03:00:00,Network,SKU14,25262,sec,2020.96,INR,0.0,0.08,2026-01-01,Network,25262.0,No Credit,Paid Usage,0.0011447447397776715,Normal,False,Mapped,,,0.012,24.25,Spot
U383,ACCT1039,VM100244,2026-05-20 05:00:00,Database,SKU11,1190,sec,95.2,INR,0.0,0.08,2026-01-01,Database,1190.0,No Credit,Paid Usage,-1.6540868371875634,Normal,False,Mapped,,,0.012,1.14,On-Demand
U32,ACCT1094,VM100249,2026-05-20 06:00:00,Storage,SKU5,4635,sec,370.8,INR,100.0,0.08,2026-01-01,Compute,4635.0,No Credit,Paid Usage,-1.4172027893419465,Normal,False,Mapped,,,0.012,4.45,RESERVED
U303,ACCT1012,VM100114,2026-05-20 09:00:00,Database,SKU1,29665,sec,2373.2,INR,0.0,0.08,2026-01-01,Network,29665.0,No Credit,Paid Usage,0.30390249877874753,Normal,False,Mapped,2025-07-01,0.15,0.012,28.48,RESERVED
U511,ACCT1038,VM100036,2026-05-20 18:00:00,Network,SKU5,26913,sec,2153.04,INR,0.0,0.08,2026-01-01,Compute,26913.0,No Credit,Paid Usage,0.1146703072922054,Normal,False,Mapped,,,0.012,25.84,Spot
U786,ACCT1064,VM100072,2026-05-21 06:00:00,Network,SKU4,47079,sec,3766.32,INR,0.0,0.08,2026-01-01,Database,47079.0,No Credit,Paid Usage,1.5013186988320344,Normal,False,Mapped,,,0.012,45.2,RESERVED
U547,ACCT1047,VM100278,2026-05-21 09:00:00,Compute,SKU15,49696,sec,3975.68,INR,0.0,0.08,2026-01-01,Storage,49696.0,No Credit,Paid Usage,1.6812680611577178,Normal,False,Mapped,,,0.012,47.71,Spot
