Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date
U639,ACCT1003,VM100196,2026-05-14T10:00:00,Database,SKU16,46851,sec,3748.08,INR,0.0,0.08,2026-01-01
U640,ACCT1070,VM100249,2026-02-28T17:00:00,Database,SKU13,37170,sec,2973.6,INR,100.0,0.08,2026-01-01
U641,ACCT1035,VM100093,2026-01-05T10:00:00,Storage,SKU1,20997,sec,1679.76,INR,0.0,0.08,2026-01-01
U642,ACCT1100,VM100144,2026-01-10T23:00:00,Database,SKU19,31012,sec,2480.96,INR,0.0,0.08,2026-01-01
U643,ACCT1030,VM100082,2026-01-18T02:00:00,Storage,SKU9,16343,sec,1307.44,INR,0.0,0.08,2026-01-01
U644,ACCT1069,VM100029,2026-05-11T09:00:00,Network,SKU12,14479,sec,1158.32,INR,0.0,0.08,2026-01-01
U645,ACCT1023,VM100091,2026-02-10T08:00:00,Database,SKU12,38931,sec,3114.48,INR,0.0,0.08,2026-01-01
U646,ACCT1076,VM100015,2026-05-01T01:00:00,Database,SKU19,46011,sec,3680.88,INR,0.0,0.08,2026-01-01
U647,ACCT1073,VM100073,2026-04-07T02:00:00,Network,SKU18,12436,sec,994.88,INR,0.0,0.08,2026-01-01
U648,ACCT1040,VM100090,2026-03-25T16:00:00,Compute,SKU2,2587,sec,206.96,INR,100.0,0.08,2026-01-01
U649,ACCT1030,VM100113,2026-01-04T09:00:00,Network,SKU1,34601,sec,2768.08,INR,0.0,0.08,2026-01-01
U650,ACCT1043,VM100104,2026-05-18T15:00:00,Database,SKU6,8651,sec,692.08,INR,0.0,0.08,2026-01-01
U651,ACCT1042,VM100031,2026-01-04T17:00:00,Storage,SKU4,9780,sec,782.4,INR,0.0,0.08,2026-01-01
U652,ACCT1068,VM100187,2026-06-13T22:00:00,Database,SKU13,4853,sec,388.24,INR,0.0,0.08,2026-01-01
U653,ACCT1076,VM100052,2026-02-27T10:00:00,Database,SKU5,19876,sec,1590.08,INR,0.0,0.08,2026-01-01
U654,ACCT1021,VM100224,2026-05-16T03:00:00,Network,SKU11,41994,sec,3359.52,INR,0.0,0.08,2026-01-01
U655,ACCT1023,VM100288,2026-04-29T08:00:00,Database,SKU8,40320,sec,3225.6,INR,0.0,0.08,2026-01-01
U656,ACCT1086,VM100090,2026-03-06T13:00:00,Database,SKU5,20207,sec,1616.56,INR,100.0,0.08,2026-01-01
U657,ACCT1023,VM100001,2026-06-11T22:00:00,Network,SKU19,46106,sec,3688.48,INR,0.0,0.08,2026-01-01
U658,ACCT1005,VM100094,2026-04-13T19:00:00,Storage,SKU19,20954,sec,1676.32,INR,0.0,0.08,2026-01-01
U659,ACCT1014,VM100255,2026-01-25T00:00:00,Compute,SKU8,21803,sec,1744.24,INR,0.0,0.08,2026-01-01
U660,ACCT1045,VM100164,2026-01-29T15:00:00,Compute,SKU11,41793,sec,3343.44,INR,0.0,0.08,2026-01-01
U661,ACCT1058,VM100006,2026-02-15T06:00:00,Storage,SKU3,13841,sec,1107.28,INR,0.0,0.08,2026-01-01
U662,ACCT1045,VM100132,2026-05-15T07:00:00,Compute,SKU2,7180,sec,574.4,INR,0.0,0.08,2026-01-01
U663,ACCT1050,VM100225,2026-05-06T00:00:00,Storage,SKU14,27602,sec,2208.16,INR,0.0,0.08,2026-01-01
U664,ACCT1064,VM100194,2026-03-01T22:00:00,Network,SKU4,35884,sec,2870.72,INR,100.0,0.08,2026-01-01
U665,ACCT1062,VM100296,2026-04-22T02:00:00,Storage,SKU6,49792,sec,3983.36,INR,0.0,0.08,2026-01-01
U666,ACCT1058,VM100038,2026-05-17T09:00:00,Database,SKU1,2289,sec,183.12,INR,0.0,0.08,2026-01-01
U667,ACCT1041,VM100134,2026-06-12T10:00:00,Compute,SKU11,6963,sec,557.04,INR,0.0,0.08,2026-01-01
U668,ACCT1022,VM100193,2026-01-28T11:00:00,Compute,SKU18,48071,sec,3845.68,INR,0.0,0.08,2026-01-01
U669,ACCT1012,VM100174,2026-04-12T09:00:00,Network,SKU1,40315,sec,3225.2,INR,0.0,0.08,2026-01-01
U670,ACCT1056,VM100085,2026-04-14T15:00:00,Storage,SKU2,28555,sec,2284.4,INR,0.0,0.08,2026-01-01
U671,ACCT1013,VM100170,2026-02-05T01:00:00,Network,SKU18,12550,sec,1004,INR,0.0,0.08,2026-01-01
U672,ACCT1093,VM100277,2026-02-15T06:00:00,Database,SKU10,43392,sec,3471.36,INR,100.0,0.08,2026-01-01
U673,ACCT1031,VM100050,2026-01-09T11:00:00,Network,SKU5,25849,sec,2067.92,INR,0.0,0.08,2026-01-01
U674,ACCT1007,VM100185,2026-01-01T15:00:00,Compute,SKU10,28123,sec,2249.84,INR,0.0,0.08,2026-01-01
U675,ACCT1085,VM100246,2026-02-04T01:00:00,Compute,SKU7,6456,sec,516.48,INR,0.0,0.08,2026-01-01
U676,ACCT1022,VM100150,2026-01-14T23:00:00,Compute,SKU10,31135,sec,2490.8,INR,0.0,0.08,2026-01-01
U677,ACCT1051,VM100242,2026-03-25T11:00:00,Database,SKU3,43421,sec,3473.68,INR,0.0,0.08,2026-01-01
U678,ACCT1083,VM100279,2026-03-08T03:00:00,Database,SKU13,12216,sec,977.28,INR,0.0,0.08,2026-01-01
U679,ACCT1048,VM100096,2026-03-18T01:00:00,Database,SKU15,3024,sec,241.92,INR,0.0,0.08,2026-01-01
U680,ACCT1060,VM100135,2026-02-08T14:00:00,Compute,SKU5,17700,sec,1416,INR,100.0,0.08,2026-01-01
U681,ACCT1097,VM100050,2026-01-15T15:00:00,Database,SKU18,43887,sec,3510.96,INR,0.0,0.08,2026-01-01
U682,ACCT1053,VM100117,2026-04-05T11:00:00,Network,SKU17,4096,sec,327.68,INR,0.0,0.08,2026-01-01
U683,ACCT1054,VM100275,2026-04-28T06:00:00,Storage,SKU16,31218,sec,2497.44,INR,0.0,0.08,2026-01-01
U684,ACCT1039,VM100041,2026-03-09T09:00:00,Compute,SKU17,46912,sec,3752.96,INR,0.0,0.08,2026-01-01
U685,ACCT1074,VM100265,2026-05-17T14:00:00,Storage,SKU4,37552,sec,3004.16,INR,0.0,0.08,2026-01-01
U686,ACCT1097,VM100230,2026-01-30T12:00:00,Storage,SKU7,11055,sec,884.4,INR,0.0,0.08,2026-01-01
U687,ACCT1017,VM100022,2026-03-14T06:00:00,Network,SKU7,5235,sec,418.8,INR,0.0,0.08,2026-01-01
U688,ACCT1081,VM100076,2026-05-23T08:00:00,Database,SKU11,39097,sec,3127.76,INR,100.0,0.08,2026-01-01
U689,ACCT1094,VM100035,2026-01-15T20:00:00,Network,SKU18,25534,sec,2042.72,INR,0.0,0.08,2026-01-01
U690,ACCT1042,VM100142,2026-03-30T16:00:00,Compute,SKU20,30125,sec,2410,INR,0.0,0.08,2026-01-01
U691,ACCT1076,VM100268,2026-05-14T09:00:00,Compute,SKU14,27598,sec,2207.84,INR,0.0,0.08,2026-01-01
U692,ACCT1020,VM100076,2026-04-07T16:00:00,Compute,SKU4,38630,sec,3090.4,INR,0.0,0.08,2026-01-01
U693,ACCT1073,VM100052,2026-05-15T02:00:00,Database,SKU14,18849,sec,1507.92,INR,0.0,0.08,2026-01-01
U694,ACCT1034,VM100197,2026-04-22T18:00:00,Network,SKU2,31923,sec,2553.84,INR,0.0,0.08,2026-01-01
U695,ACCT1023,VM100142,2026-03-10T18:00:00,Network,SKU2,9527,sec,762.16,INR,0.0,0.08,2026-01-01
U696,ACCT1051,VM100170,2026-04-28T20:00:00,Compute,SKU16,15669,sec,1253.52,INR,100.0,0.08,2026-01-01
U697,ACCT1035,VM100191,2026-01-04T10:00:00,Database,SKU10,22242,sec,1779.36,INR,0.0,0.08,2026-01-01
U698,ACCT1036,VM100252,2026-05-27T11:00:00,Compute,SKU8,45725,sec,3658,INR,0.0,0.08,2026-01-01
U699,ACCT1018,VM100154,2026-06-16T06:00:00,Network,SKU11,48840,sec,3907.2,INR,0.0,0.08,2026-01-01
U700,ACCT1035,VM100214,2026-04-14T05:00:00,Compute,SKU7,42407,sec,3392.56,INR,0.0,0.08,2026-01-01
U701,ACCT1057,VM100109,2026-06-05T21:00:00,Network,SKU17,26784,sec,2142.72,INR,0.0,0.08,2026-01-01
U702,ACCT1048,VM100029,2026-03-29T22:00:00,Compute,SKU10,10518,sec,841.44,INR,0.0,0.08,2026-01-01
U703,ACCT1091,VM100260,2026-03-10T20:00:00,Compute,SKU6,8989,sec,719.12,INR,0.0,0.08,2026-01-01
U704,ACCT1025,VM100103,2026-05-23T20:00:00,Storage,SKU2,3876,sec,310.08,INR,100.0,0.08,2026-01-01
U705,ACCT1059,VM100026,2026-06-06T16:00:00,Storage,SKU9,23717,sec,1897.36,INR,0.0,0.08,2026-01-01
U706,ACCT1048,VM100238,2026-03-28T04:00:00,Compute,SKU1,26114,sec,2089.12,INR,0.0,0.08,2026-01-01
U707,ACCT1031,VM100191,2026-03-25T10:00:00,Network,SKU6,39031,sec,3122.48,INR,0.0,0.08,2026-01-01
U708,ACCT1061,VM100283,2026-03-01T16:00:00,Storage,SKU9,22660,sec,1812.8,INR,0.0,0.08,2026-01-01
U709,ACCT1096,VM100047,2026-02-18T15:00:00,Network,SKU2,1898,sec,151.84,INR,0.0,0.08,2026-01-01
U710,ACCT1021,VM100293,2026-05-14T02:00:00,Storage,SKU8,14145,sec,1131.6,INR,0.0,0.08,2026-01-01
U711,ACCT1087,VM100106,2026-02-15T22:00:00,Network,SKU17,42802,sec,3424.16,INR,0.0,0.08,2026-01-01
U712,ACCT1003,VM100005,2026-03-22T21:00:00,Storage,SKU20,8771,sec,701.68,INR,100.0,0.08,2026-01-01
U713,ACCT1002,VM100115,2026-02-13T01:00:00,Database,SKU9,39968,sec,3197.44,INR,0.0,0.08,2026-01-01
U714,ACCT1055,VM100193,2026-05-26T08:00:00,Network,SKU9,22953,sec,1836.24,INR,0.0,0.08,2026-01-01
U715,ACCT1028,VM100239,2026-02-21T13:00:00,Network,SKU19,44480,sec,3558.4,INR,0.0,0.08,2026-01-01
U716,ACCT1014,VM100004,2026-03-29T07:00:00,Database,SKU18,43508,sec,3480.64,INR,0.0,0.08,2026-01-01
U717,ACCT1083,VM100145,2026-02-20T22:00:00,Compute,SKU16,44953,sec,3596.24,INR,0.0,0.08,2026-01-01
U718,ACCT1009,VM100173,2026-02-17T04:00:00,Database,SKU9,42082,sec,3366.56,INR,0.0,0.08,2026-01-01
U719,ACCT1034,VM100153,2026-02-02T03:00:00,Storage,SKU2,9925,sec,794,INR,0.0,0.08,2026-01-01
U720,ACCT1077,VM100207,2026-04-23T17:00:00,Storage,SKU1,21044,sec,1683.52,INR,100.0,0.08,2026-01-01
U721,ACCT1084,VM100255,2026-02-20T10:00:00,Network,SKU13,17101,sec,1368.08,INR,0.0,0.08,2026-01-01
U722,ACCT1050,VM100019,2026-04-10T12:00:00,Storage,SKU11,46504,sec,3720.32,INR,0.0,0.08,2026-01-01
U723,ACCT1093,VM100114,2026-04-28T03:00:00,Network,SKU12,35137,sec,2810.96,INR,0.0,0.08,2026-01-01
U724,ACCT1065,VM100154,2026-05-25T06:00:00,Storage,SKU10,11240,sec,899.2,INR,0.0,0.08,2026-01-01
U725,ACCT1013,VM100242,2026-01-22T20:00:00,Database,SKU18,48656,sec,3892.48,INR,0.0,0.08,2026-01-01
U726,ACCT1098,VM100094,2026-06-11T14:00:00,Database,SKU3,44645,sec,3571.6,INR,0.0,0.08,2026-01-01
U727,ACCT1029,VM100182,2026-02-08T02:00:00,Database,SKU14,48872,sec,3909.76,INR,0.0,0.08,2026-01-01
U728,ACCT1043,VM100191,2026-02-14T11:00:00,Database,SKU15,38475,sec,3078,INR,100.0,0.08,2026-01-01
U729,ACCT1016,VM100241,2026-01-10T03:00:00,Compute,SKU16,41675,sec,3334,INR,0.0,0.08,2026-01-01
U730,ACCT1025,VM100257,2026-01-21T10:00:00,Network,SKU17,44710,sec,3576.8,INR,0.0,0.08,2026-01-01
U731,ACCT1039,VM100212,2026-01-10T05:00:00,Storage,SKU7,9981,sec,798.48,INR,0.0,0.08,2026-01-01
U732,ACCT1044,VM100210,2026-04-08T04:00:00,Storage,SKU11,30087,sec,2406.96,INR,0.0,0.08,2026-01-01
U733,ACCT1092,VM100093,2026-05-13T22:00:00,Network,SKU11,5396,sec,431.68,INR,0.0,0.08,2026-01-01
U734,ACCT1081,VM100091,2026-02-23T11:00:00,Compute,SKU1,41682,sec,3334.56,INR,0.0,0.08,2026-01-01
U735,ACCT1058,VM100141,2026-02-05T17:00:00,Storage,SKU19,49985,sec,3998.8,INR,0.0,0.08,2026-01-01
U736,ACCT1098,VM100082,2026-03-25T13:00:00,Storage,SKU20,5869,sec,469.52,INR,100.0,0.08,2026-01-01
U737,ACCT1056,VM100220,2026-03-10T20:00:00,Network,SKU13,28216,sec,2257.28,INR,0.0,0.08,2026-01-01
U738,ACCT1001,VM100020,2026-04-02T02:00:00,Database,SKU1,13168,sec,1053.44,INR,0.0,0.08,2026-01-01
U739,ACCT1042,VM100272,2026-02-02T12:00:00,Compute,SKU8,1274,sec,101.92,INR,0.0,0.08,2026-01-01
U740,ACCT1029,VM100177,2026-02-23T06:00:00,Compute,SKU13,8549,sec,683.92,INR,0.0,0.08,2026-01-01
U741,ACCT1065,VM100157,2026-01-29T12:00:00,Compute,SKU10,4378,sec,350.24,INR,0.0,0.08,2026-01-01
U742,ACCT1038,VM100234,2026-05-05T05:00:00,Database,SKU14,34197,sec,2735.76,INR,0.0,0.08,2026-01-01
U743,ACCT1088,VM100069,2026-02-28T11:00:00,Database,SKU7,32224,sec,2577.92,INR,0.0,0.08,2026-01-01
U744,ACCT1022,VM100207,2026-01-04T06:00:00,Storage,SKU5,15069,sec,1205.52,INR,100.0,0.08,2026-01-01
U745,ACCT1028,VM100012,2026-04-11T15:00:00,Storage,SKU4,33171,sec,2653.68,INR,0.0,0.08,2026-01-01
U746,ACCT1047,VM100020,2026-03-06T00:00:00,Database,SKU18,42064,sec,3365.12,INR,0.0,0.08,2026-01-01
U747,ACCT1080,VM100025,2026-04-12T08:00:00,Compute,SKU1,3243,sec,259.44,INR,0.0,0.08,2026-01-01
U748,ACCT1007,VM100060,2026-03-13T03:00:00,Network,SKU4,29218,sec,2337.44,INR,0.0,0.08,2026-01-01
U749,ACCT1071,VM100130,2026-03-22T23:00:00,Storage,SKU7,46097,sec,3687.76,INR,0.0,0.08,2026-01-01
U750,ACCT1089,VM100005,2026-02-21T09:00:00,Compute,SKU17,27682,sec,2214.56,INR,0.0,0.08,2026-01-01
U751,ACCT1035,VM100071,2026-03-13T11:00:00,Compute,SKU10,6975,sec,558,INR,0.0,0.08,2026-01-01
U752,ACCT1015,VM100055,2026-03-26T22:00:00,Storage,SKU9,13118,sec,1049.44,INR,100.0,0.08,2026-01-01
U753,ACCT1067,VM100104,2026-03-03T02:00:00,Network,SKU10,46200,sec,3696,INR,0.0,0.08,2026-01-01
U754,ACCT1021,VM100021,2026-04-04T13:00:00,Storage,SKU16,32629,sec,2610.32,INR,0.0,0.08,2026-01-01
U755,ACCT1043,VM100121,2026-01-01T11:00:00,Compute,SKU4,935,sec,74.8,INR,0.0,0.08,2026-01-01
U756,ACCT1074,VM100253,2026-01-26T10:00:00,Compute,SKU4,6003,sec,480.24,INR,0.0,0.08,2026-01-01
U757,ACCT1033,VM100119,2026-03-19T22:00:00,Database,SKU15,19500,sec,1560,INR,0.0,0.08,2026-01-01
U758,ACCT1007,VM100052,2026-05-19T18:00:00,Compute,SKU10,11549,sec,923.92,INR,0.0,0.08,2026-01-01
U759,ACCT1047,VM100161,2026-03-14T16:00:00,Compute,SKU4,48500,sec,3880,INR,0.0,0.08,2026-01-01
U760,ACCT1098,VM100024,2026-01-02T15:00:00,Storage,SKU11,9169,sec,733.52,INR,100.0,0.08,2026-01-01
U761,ACCT1046,VM100225,2026-06-13T00:00:00,Database,SKU3,40850,sec,3268,INR,0.0,0.08,2026-01-01
U762,ACCT1048,VM100176,2026-02-01T05:00:00,Network,SKU13,7560,sec,604.8,INR,0.0,0.08,2026-01-01
U763,ACCT1059,VM100140,2026-05-23T15:00:00,Network,SKU14,25378,sec,2030.24,INR,0.0,0.08,2026-01-01
U764,ACCT1084,VM100086,2026-01-20T07:00:00,Compute,SKU6,8784,sec,702.72,INR,0.0,0.08,2026-01-01
U765,ACCT1014,VM100214,2026-06-05T12:00:00,Network,SKU19,38815,sec,3105.2,INR,0.0,0.08,2026-01-01
U766,ACCT1087,VM100225,2026-01-31T22:00:00,Network,SKU12,40163,sec,3213.04,INR,0.0,0.08,2026-01-01
U767,ACCT1079,VM100015,2026-05-28T05:00:00,Storage,SKU16,44957,sec,3596.56,INR,0.0,0.08,2026-01-01
U768,ACCT1063,VM100058,2026-06-01T11:00:00,Network,SKU2,27053,sec,2164.24,INR,100.0,0.08,2026-01-01
U769,ACCT1009,VM100134,2026-04-22T18:00:00,Compute,SKU17,20693,sec,1655.44,INR,0.0,0.08,2026-01-01
U770,ACCT1099,VM100296,2026-05-04T12:00:00,Storage,SKU11,37128,sec,2970.24,INR,0.0,0.08,2026-01-01
U771,ACCT1067,VM100268,2026-04-28T11:00:00,Compute,SKU14,46013,sec,3681.04,INR,0.0,0.08,2026-01-01
U772,ACCT1085,VM100128,2026-03-24T05:00:00,Network,SKU5,22759,sec,1820.72,INR,0.0,0.08,2026-01-01
U773,ACCT1072,VM100028,2026-01-02T23:00:00,Storage,SKU17,42265,sec,3381.2,INR,0.0,0.08,2026-01-01
U774,ACCT1061,VM100254,2026-05-29T09:00:00,Compute,SKU16,10939,sec,875.12,INR,0.0,0.08,2026-01-01
U775,ACCT1042,VM100124,2026-02-26T11:00:00,Compute,SKU17,18329,sec,1466.32,INR,0.0,0.08,2026-01-01
U776,ACCT1029,VM100282,2026-04-20T19:00:00,Network,SKU8,24914,sec,1993.12,INR,100.0,0.08,2026-01-01
U777,ACCT1011,VM100236,2026-03-17T19:00:00,Network,SKU3,37654,sec,3012.32,INR,0.0,0.08,2026-01-01
U778,ACCT1064,VM100229,2026-02-23T22:00:00,Network,SKU1,7879,sec,630.32,INR,0.0,0.08,2026-01-01
U779,ACCT1014,VM100207,2026-03-12T08:00:00,Compute,SKU3,2448,sec,195.84,INR,0.0,0.08,2026-01-01
U780,ACCT1078,VM100156,2026-06-01T21:00:00,Storage,SKU15,33414,sec,2673.12,INR,0.0,0.08,2026-01-01
U781,ACCT1044,VM100187,2026-05-21T20:00:00,Storage,SKU15,3656,sec,292.48,INR,0.0,0.08,2026-01-01
U782,ACCT1043,VM100287,2026-05-11T23:00:00,Network,SKU12,40716,sec,3257.28,INR,0.0,0.08,2026-01-01
U783,ACCT1092,VM100232,2026-01-20T11:00:00,Storage,SKU1,6485,sec,518.8,INR,0.0,0.08,2026-01-01
U784,ACCT1044,VM100182,2026-05-22T15:00:00,Database,SKU18,41627,sec,3330.16,INR,100.0,0.08,2026-01-01
U785,ACCT1067,VM100192,2026-04-30T19:00:00,Compute,SKU6,7067,sec,565.36,INR,0.0,0.08,2026-01-01
U786,ACCT1064,VM100072,2026-05-21T06:00:00,Network,SKU4,47079,sec,3766.32,INR,0.0,0.08,2026-01-01
U787,ACCT1033,VM100101,2026-02-02T00:00:00,Network,SKU7,8013,sec,641.04,INR,0.0,0.08,2026-01-01
U788,ACCT1059,VM100098,2026-05-03T07:00:00,Compute,SKU14,22246,sec,1779.68,INR,0.0,0.08,2026-01-01
U789,ACCT1006,VM100064,2026-05-12T18:00:00,Network,SKU19,29624,sec,2369.92,INR,0.0,0.08,2026-01-01
U790,ACCT1065,VM100069,2026-06-14T11:00:00,Compute,SKU17,32791,sec,2623.28,INR,0.0,0.08,2026-01-01
U791,ACCT1095,VM100025,2026-04-05T10:00:00,Network,SKU17,28464,sec,2277.12,INR,0.0,0.08,2026-01-01
U792,ACCT1100,VM100091,2026-04-29T01:00:00,Storage,SKU5,38016,sec,3041.28,INR,100.0,0.08,2026-01-01
U793,ACCT1014,VM100199,2026-04-23T05:00:00,Database,SKU17,39457,sec,3156.56,INR,0.0,0.08,2026-01-01
U794,ACCT1050,VM100215,2026-04-14T22:00:00,Storage,SKU9,45484,sec,3638.72,INR,0.0,0.08,2026-01-01
U795,ACCT1051,VM100176,2026-06-15T15:00:00,Network,SKU5,19378,sec,1550.24,INR,0.0,0.08,2026-01-01
U796,ACCT1018,VM100212,2026-04-13T19:00:00,Database,SKU18,45976,sec,3678.08,INR,0.0,0.08,2026-01-01
U797,ACCT1041,VM100284,2026-04-18T23:00:00,Storage,SKU7,14343,sec,1147.44,INR,0.0,0.08,2026-01-01
U798,ACCT1080,VM100149,2026-04-28T04:00:00,Storage,SKU6,22729,sec,1818.32,INR,0.0,0.08,2026-01-01
U799,ACCT1065,VM100278,2026-04-29T11:00:00,Database,SKU4,41838,sec,3347.04,INR,0.0,0.08,2026-01-01
U800,ACCT1098,VM100181,2026-04-06T23:00:00,Network,SKU18,31581,sec,2526.48,INR,100.0,0.08,2026-01-01
U801,ACCT1037,VM100217,2026-05-18T22:00:00,Compute,SKU1,936,sec,74.88,INR,0.0,0.08,2026-01-01
U802,ACCT1049,VM100075,2026-01-10T01:00:00,Compute,SKU7,44025,sec,3522,INR,0.0,0.08,2026-01-01
U803,ACCT1035,VM100083,2026-02-18T21:00:00,Database,SKU5,44886,sec,3590.88,INR,0.0,0.08,2026-01-01
U804,ACCT1008,VM100152,2026-02-04T19:00:00,Compute,SKU12,49487,sec,3958.96,INR,0.0,0.08,2026-01-01
U805,ACCT1058,VM100053,2026-04-16T03:00:00,Storage,SKU18,44371,sec,3549.68,INR,0.0,0.08,2026-01-01
U806,ACCT1050,VM100122,2026-03-29T04:00:00,Database,SKU2,45721,sec,3657.68,INR,0.0,0.08,2026-01-01
U807,ACCT1049,VM100199,2026-03-13T02:00:00,Database,SKU18,45001,sec,3600.08,INR,0.0,0.08,2026-01-01
U808,ACCT1007,VM100007,2026-05-07T22:00:00,Storage,SKU20,16571,sec,1325.68,INR,100.0,0.08,2026-01-01
U809,ACCT1100,VM100227,2026-05-22T15:00:00,Database,SKU19,14881,sec,1190.48,INR,0.0,0.08,2026-01-01
U810,ACCT1070,VM100101,2026-05-13T11:00:00,Storage,SKU10,47607,sec,3808.56,INR,0.0,0.08,2026-01-01
U811,ACCT1058,VM100091,2026-04-27T12:00:00,Storage,SKU6,4980,sec,398.4,INR,0.0,0.08,2026-01-01
U812,ACCT1095,VM100264,2026-01-21T08:00:00,Compute,SKU14,24820,sec,1985.6,INR,0.0,0.08,2026-01-01
U813,ACCT1036,VM100285,2026-02-15T02:00:00,Storage,SKU19,8624,sec,689.92,INR,0.0,0.08,2026-01-01
U814,ACCT1033,VM100003,2026-02-26T09:00:00,Storage,SKU2,30661,sec,2452.88,INR,0.0,0.08,2026-01-01
U815,ACCT1020,VM100166,2026-04-12T20:00:00,Database,SKU16,3432,sec,274.56,INR,0.0,0.08,2026-01-01
U816,ACCT1074,VM100282,2026-03-03T02:00:00,Database,SKU17,4876,sec,390.08,INR,100.0,0.08,2026-01-01
U817,ACCT1029,VM100095,2026-03-30T20:00:00,Storage,SKU14,4568,sec,365.44,INR,0.0,0.08,2026-01-01
U818,ACCT1070,VM100275,2026-03-10T20:00:00,Database,SKU8,6125,sec,490,INR,0.0,0.08,2026-01-01
U819,ACCT1028,VM100170,2026-02-26T12:00:00,Database,SKU7,23745,sec,1899.6,INR,0.0,0.08,2026-01-01
U820,ACCT1097,VM100272,2026-03-23T01:00:00,Compute,SKU4,36887,sec,2950.96,INR,0.0,0.08,2026-01-01
U821,ACCT1086,VM100178,2026-03-18T01:00:00,Storage,SKU2,15851,sec,1268.08,INR,0.0,0.08,2026-01-01
U822,ACCT1088,VM100165,2026-03-07T02:00:00,Network,SKU9,7530,sec,602.4,INR,0.0,0.08,2026-01-01
U823,ACCT1070,VM100145,2026-01-05T05:00:00,Database,SKU17,33973,sec,2717.84,INR,0.0,0.08,2026-01-01
U824,ACCT1066,VM100229,2026-03-25T01:00:00,Database,SKU7,2973,sec,237.84,INR,100.0,0.08,2026-01-01
U825,ACCT1042,VM100264,2026-01-15T01:00:00,Storage,SKU18,6388,sec,511.04,INR,0.0,0.08,2026-01-01
U826,ACCT1069,VM100004,2026-04-17T23:00:00,Storage,SKU7,4390,sec,351.2,INR,0.0,0.08,2026-01-01
U827,ACCT1088,VM100218,2026-05-23T14:00:00,Storage,SKU18,6910,sec,552.8,INR,0.0,0.08,2026-01-01
U828,ACCT1090,VM100223,2026-04-21T08:00:00,Storage,SKU1,4826,sec,386.08,INR,0.0,0.08,2026-01-01
U829,ACCT1059,VM100170,2026-01-07T11:00:00,Compute,SKU2,5835,sec,466.8,INR,0.0,0.08,2026-01-01
U830,ACCT1023,VM100129,2026-04-06T05:00:00,Storage,SKU9,4716,sec,377.28,INR,0.0,0.08,2026-01-01
U831,ACCT1053,VM100199,2026-03-18T23:00:00,Network,SKU14,41401,sec,3312.08,INR,0.0,0.08,2026-01-01
U832,ACCT1041,VM100009,2026-03-08T11:00:00,Compute,SKU18,44225,sec,3538,INR,100.0,0.08,2026-01-01
U833,ACCT1001,VM100033,2026-05-10T00:00:00,Compute,SKU3,48986,sec,3918.88,INR,0.0,0.08,2026-01-01
U834,ACCT1046,VM100258,2026-01-19T02:00:00,Database,SKU20,19094,sec,1527.52,INR,0.0,0.08,2026-01-01
U835,ACCT1012,VM100145,2026-05-11T14:00:00,Network,SKU13,28783,sec,2302.64,INR,0.0,0.08,2026-01-01
U836,ACCT1085,VM100016,2026-03-22T21:00:00,Storage,SKU5,10344,sec,827.52,INR,0.0,0.08,2026-01-01
U837,ACCT1096,VM100201,2026-05-16T23:00:00,Database,SKU5,35864,sec,2869.12,INR,0.0,0.08,2026-01-01
U838,ACCT1039,VM100192,2026-06-13T09:00:00,Storage,SKU4,830,sec,66.4,INR,0.0,0.08,2026-01-01
U839,ACCT1006,VM100003,2026-04-08T17:00:00,Network,SKU18,39202,sec,3136.16,INR,0.0,0.08,2026-01-01
U840,ACCT1071,VM100044,2026-02-22T00:00:00,Database,SKU7,13866,sec,1109.28,INR,100.0,0.08,2026-01-01
U841,ACCT1053,VM100263,2026-01-25T07:00:00,Storage,SKU8,10648,sec,851.84,INR,0.0,0.08,2026-01-01
U842,ACCT1079,VM100130,2026-02-03T03:00:00,Storage,SKU19,7611,sec,608.88,INR,0.0,0.08,2026-01-01
U843,ACCT1007,VM100282,2026-03-20T17:00:00,Compute,SKU10,42349,sec,3387.92,INR,0.0,0.08,2026-01-01
U844,ACCT1086,VM100035,2026-02-12T18:00:00,Storage,SKU19,6535,sec,522.8,INR,0.0,0.08,2026-01-01
U845,ACCT1063,VM100170,2026-03-02T22:00:00,Storage,SKU4,8502,sec,680.16,INR,0.0,0.08,2026-01-01
U846,ACCT1037,VM100036,2026-06-03T14:00:00,Database,SKU16,12781,sec,1022.48,INR,0.0,0.08,2026-01-01
U847,ACCT1058,VM100169,2026-04-16T04:00:00,Database,SKU19,43315,sec,3465.2,INR,0.0,0.08,2026-01-01
U848,ACCT1020,VM100290,2026-04-07T17:00:00,Database,SKU14,23987,sec,1918.96,INR,100.0,0.08,2026-01-01
U849,ACCT1022,VM100003,2026-02-23T10:00:00,Storage,SKU14,16233,sec,1298.64,INR,0.0,0.08,2026-01-01
U850,ACCT1036,VM100185,2026-01-23T22:00:00,Database,SKU16,44636,sec,3570.88,INR,0.0,0.08,2026-01-01
U851,ACCT1060,VM100229,2026-03-03T05:00:00,Network,SKU18,20119,sec,1609.52,INR,0.0,0.08,2026-01-01
U852,ACCT1014,VM100090,2026-04-21T04:00:00,Compute,SKU9,39855,sec,3188.4,INR,0.0,0.08,2026-01-01
