Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date,Date,Month,Day,Hour,Cloud_Provider,Net_Cost,Blended_Rate,Effective_Discount_%,Region,Owner,Environment,CPU_Utilization,Memory_Utilization,Disk_Utilization,Purchase_Type,Status,Tags_Present,Tag_Completeness_%,Tag_Status,Recommendation,Priority,Estimated_Savings
U336,ACCT1100,VM100188,2026-03-03 19:00:00,Compute,SKU20,25190,sec,2015.2,INR,100.0,0.08,2026-01-01,2026-03-03,2026-03,3,19,Azure,2115.2,0.0839698292973402,4.96,,,,,,,,,,,,Healthy,Low,0.0
U337,ACCT1020,VM100231,2026-06-11 22:00:00,Database,SKU15,24411,sec,1952.88,INR,0.0,0.08,2026-01-01,2026-06-11,2026-06,11,22,GCP,1952.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U338,ACCT1098,VM100040,2026-04-08 22:00:00,Database,SKU13,9123,sec,729.84,INR,0.0,0.08,2026-01-01,2026-04-08,2026-04,8,22,Azure,729.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U339,ACCT1041,VM100143,2026-02-12 14:00:00,Compute,SKU6,7534,sec,602.72,INR,0.0,0.08,2026-01-01,2026-02-12,2026-02,12,14,GCP,602.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U340,ACCT1064,VM100266,2026-03-08 01:00:00,Compute,SKU9,36909,sec,2952.72,INR,0.0,0.08,2026-01-01,2026-03-08,2026-03,8,1,AWS,2952.72,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U341,ACCT1100,VM100134,2026-05-01 03:00:00,Storage,SKU20,29346,sec,2347.68,INR,0.0,0.08,2026-01-01,2026-05-01,2026-05,1,3,Azure,2347.68,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U342,ACCT1037,VM100252,2026-02-04 03:00:00,Storage,SKU3,8137,sec,650.96,INR,0.0,0.08,2026-01-01,2026-02-04,2026-02,4,3,GCP,650.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U343,ACCT1058,VM100089,2026-06-03 08:00:00,Network,SKU3,46851,sec,3748.08,INR,0.0,0.08,2026-01-01,2026-06-03,2026-06,3,8,AWS,3748.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U344,ACCT1088,VM100164,2026-04-24 23:00:00,Compute,SKU18,22868,sec,1829.44,INR,100.0,0.08,2026-01-01,2026-04-24,2026-04,24,23,AWS,1929.44,0.08437292286164072,5.47,,,,,,,,,,,,Healthy,Low,0.0
U345,ACCT1070,VM100149,2026-06-02 02:00:00,Storage,SKU6,19757,sec,1580.56,INR,0.0,0.08,2026-01-01,2026-06-02,2026-06,2,2,GCP,1580.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U346,ACCT1047,VM100261,2026-02-08 06:00:00,Storage,SKU5,8053,sec,644.24,INR,0.0,0.08,2026-01-01,2026-02-08,2026-02,8,6,Azure,644.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U347,ACCT1031,VM100253,2026-01-05 11:00:00,Database,SKU15,23751,sec,1900.08,INR,0.0,0.08,2026-01-01,2026-01-05,2026-01,5,11,Azure,1900.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U348,ACCT1071,VM100067,2026-04-15 10:00:00,Compute,SKU10,5750,sec,460.0,INR,0.0,0.08,2026-01-01,2026-04-15,2026-04,15,10,AWS,460.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U349,ACCT1051,VM100246,2026-03-31 17:00:00,Network,SKU19,27021,sec,2161.68,INR,0.0,0.08,2026-01-01,2026-03-31,2026-03,31,17,Azure,2161.68,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U350,ACCT1010,VM100065,2026-06-15 22:00:00,Compute,SKU15,20876,sec,1670.08,INR,0.0,0.08,2026-01-01,2026-06-15,2026-06,15,22,Azure,1670.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U351,ACCT1060,VM100265,2026-02-28 19:00:00,Storage,SKU5,8510,sec,680.8,INR,0.0,0.08,2026-01-01,2026-02-28,2026-02,28,19,Azure,680.8,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U352,ACCT1056,VM100258,2026-06-05 10:00:00,Compute,SKU17,3731,sec,298.48,INR,100.0,0.08,2026-01-01,2026-06-05,2026-06,5,10,AWS,398.48,0.10680246582685607,33.5,,,,,,,,,,,,Healthy,Low,0.0
U353,ACCT1020,VM100156,2026-01-29 02:00:00,Database,SKU8,10714,sec,857.12,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,2,GCP,857.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U354,ACCT1045,VM100266,2026-06-02 17:00:00,Compute,SKU9,18715,sec,1497.2,INR,0.0,0.08,2026-01-01,2026-06-02,2026-06,2,17,Azure,1497.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U355,ACCT1026,VM100283,2026-02-16 20:00:00,Database,SKU20,8303,sec,664.24,INR,0.0,0.08,2026-01-01,2026-02-16,2026-02,16,20,AWS,664.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U356,ACCT1069,VM100048,2026-03-27 18:00:00,Storage,SKU19,42107,sec,3368.56,INR,0.0,0.08,2026-01-01,2026-03-27,2026-03,27,18,AWS,3368.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U357,ACCT1075,VM100079,2026-01-30 05:00:00,Database,SKU19,43270,sec,3461.6,INR,0.0,0.08,2026-01-01,2026-01-30,2026-01,30,5,GCP,3461.6,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U358,ACCT1006,VM100015,2026-01-14 20:00:00,Database,SKU7,3079,sec,246.32,INR,0.0,0.08,2026-01-01,2026-01-14,2026-01,14,20,Azure,246.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U359,ACCT1099,VM100293,2026-03-13 02:00:00,Compute,SKU16,40608,sec,3248.64,INR,0.0,0.08,2026-01-01,2026-03-13,2026-03,13,2,Azure,3248.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U360,ACCT1081,VM100280,2026-02-19 10:00:00,Database,SKU16,42168,sec,3373.44,INR,100.0,0.08,2026-01-01,2026-02-19,2026-02,19,10,GCP,3473.44,0.08237146651489281,2.96,,,,,,,,,,,,Healthy,Low,0.0
U361,ACCT1032,VM100208,2026-02-20 18:00:00,Compute,SKU2,29823,sec,2385.84,INR,0.0,0.08,2026-01-01,2026-02-20,2026-02,20,18,GCP,2385.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U362,ACCT1021,VM100226,2026-03-12 22:00:00,Network,SKU7,31835,sec,2546.8,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,22,AWS,2546.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U363,ACCT1044,VM100074,2026-02-23 08:00:00,Database,SKU12,47178,sec,3774.24,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,8,AWS,3774.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U364,ACCT1052,VM100067,2026-05-10 19:00:00,Compute,SKU11,24383,sec,1950.64,INR,0.0,0.08,2026-01-01,2026-05-10,2026-05,10,19,GCP,1950.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U365,ACCT1031,VM100239,2026-01-21 21:00:00,Network,SKU8,17629,sec,1410.32,INR,0.0,0.08,2026-01-01,2026-01-21,2026-01,21,21,Azure,1410.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U366,ACCT1019,VM100050,2026-01-09 15:00:00,Network,SKU20,19119,sec,1529.52,INR,0.0,0.08,2026-01-01,2026-01-09,2026-01,9,15,AWS,1529.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U367,ACCT1054,VM100128,2026-06-14 07:00:00,Database,SKU19,10566,sec,845.28,INR,0.0,0.08,2026-01-01,2026-06-14,2026-06,14,7,AWS,845.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U368,ACCT1093,VM100161,2026-02-02 09:00:00,Network,SKU17,10542,sec,843.36,INR,100.0,0.08,2026-01-01,2026-02-02,2026-02,2,9,Azure,943.36,0.08948586605957123,11.86,,,,,,,,,,,,Healthy,Low,0.0
U369,ACCT1060,VM100256,2026-05-31 00:00:00,Network,SKU1,20320,sec,1625.6,INR,0.0,0.08,2026-01-01,2026-05-31,2026-05,31,0,AWS,1625.6,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U370,ACCT1012,VM100202,2026-03-28 06:00:00,Storage,SKU7,30065,sec,2405.2,INR,0.0,0.08,2026-01-01,2026-03-28,2026-03,28,6,Azure,2405.2,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U371,ACCT1075,VM100181,2026-01-09 07:00:00,Database,SKU16,3412,sec,272.96,INR,0.0,0.08,2026-01-01,2026-01-09,2026-01,9,7,Azure,272.96,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U372,ACCT1077,VM100241,2026-02-18 18:00:00,Compute,SKU4,35272,sec,2821.76,INR,0.0,0.08,2026-01-01,2026-02-18,2026-02,18,18,Azure,2821.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U373,ACCT1056,VM100069,2026-05-31 14:00:00,Database,SKU13,17432,sec,1394.56,INR,0.0,0.08,2026-01-01,2026-05-31,2026-05,31,14,GCP,1394.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U374,ACCT1047,VM100024,2026-03-10 08:00:00,Storage,SKU12,3452,sec,276.16,INR,0.0,0.08,2026-01-01,2026-03-10,2026-03,10,8,GCP,276.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U375,ACCT1071,VM100148,2026-01-13 13:00:00,Network,SKU18,25419,sec,2033.52,INR,0.0,0.08,2026-01-01,2026-01-13,2026-01,13,13,GCP,2033.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U376,ACCT1036,VM100061,2026-01-22 23:00:00,Network,SKU12,6436,sec,514.88,INR,100.0,0.08,2026-01-01,2026-01-22,2026-01,22,23,Azure,614.88,0.09553760099440646,19.42,,,,,,,,,,,,Healthy,Low,0.0
U377,ACCT1044,VM100286,2026-06-10 05:00:00,Storage,SKU7,24060,sec,1924.8,INR,0.0,0.08,2026-01-01,2026-06-10,2026-06,10,5,Azure,1924.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U378,ACCT1078,VM100261,2026-03-10 12:00:00,Compute,SKU2,32873,sec,2629.84,INR,0.0,0.08,2026-01-01,2026-03-10,2026-03,10,12,GCP,2629.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U379,ACCT1005,VM100071,2026-05-02 18:00:00,Network,SKU17,21926,sec,1754.08,INR,0.0,0.08,2026-01-01,2026-05-02,2026-05,2,18,AWS,1754.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U380,ACCT1059,VM100077,2026-04-14 11:00:00,Storage,SKU11,33884,sec,2710.72,INR,0.0,0.08,2026-01-01,2026-04-14,2026-04,14,11,Azure,2710.72,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U381,ACCT1079,VM100164,2026-01-28 17:00:00,Database,SKU19,25852,sec,2068.16,INR,0.0,0.08,2026-01-01,2026-01-28,2026-01,28,17,AWS,2068.16,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U382,ACCT1044,VM100260,2026-05-22 08:00:00,Network,SKU19,33504,sec,2680.32,INR,0.0,0.08,2026-01-01,2026-05-22,2026-05,22,8,AWS,2680.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U383,ACCT1039,VM100244,2026-05-20 05:00:00,Database,SKU11,1190,sec,95.2,INR,0.0,0.08,2026-01-01,2026-05-20,2026-05,20,5,Azure,95.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U384,ACCT1087,VM100057,2026-03-13 02:00:00,Database,SKU1,38353,sec,3068.24,INR,100.0,0.08,2026-01-01,2026-03-13,2026-03,13,2,Azure,3168.24,0.0826073579641749,3.26,,,,,,,,,,,,Healthy,Low,0.0
U385,ACCT1077,VM100243,2026-02-15 07:00:00,Storage,SKU2,43064,sec,3445.12,INR,0.0,0.08,2026-01-01,2026-02-15,2026-02,15,7,AWS,3445.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U386,ACCT1075,VM100246,2026-01-30 02:00:00,Network,SKU5,34456,sec,2756.48,INR,0.0,0.08,2026-01-01,2026-01-30,2026-01,30,2,AWS,2756.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U387,ACCT1088,VM100125,2026-01-06 09:00:00,Compute,SKU7,37623,sec,3009.84,INR,0.0,0.08,2026-01-01,2026-01-06,2026-01,6,9,GCP,3009.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U388,ACCT1003,VM100226,2026-02-23 12:00:00,Storage,SKU14,27545,sec,2203.6,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,12,GCP,2203.6,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U389,ACCT1089,VM100105,2026-03-12 00:00:00,Network,SKU2,32987,sec,2638.96,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,0,Azure,2638.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U390,ACCT1091,VM100071,2026-03-30 12:00:00,Database,SKU16,13688,sec,1095.04,INR,0.0,0.08,2026-01-01,2026-03-30,2026-03,30,12,GCP,1095.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U391,ACCT1068,VM100193,2026-02-23 13:00:00,Network,SKU18,11449,sec,915.92,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,13,GCP,915.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U392,ACCT1044,VM100280,2026-03-02 11:00:00,Database,SKU20,44393,sec,3551.44,INR,100.0,0.08,2026-01-01,2026-03-02,2026-03,2,11,GCP,3651.44,0.08225260739305747,2.82,,,,,,,,,,,,Healthy,Low,0.0
U393,ACCT1062,VM100099,2026-06-13 09:00:00,Database,SKU18,16255,sec,1300.4,INR,0.0,0.08,2026-01-01,2026-06-13,2026-06,13,9,GCP,1300.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U394,ACCT1039,VM100116,2026-06-10 16:00:00,Database,SKU7,19604,sec,1568.32,INR,0.0,0.08,2026-01-01,2026-06-10,2026-06,10,16,AWS,1568.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U395,ACCT1089,VM100251,2026-02-24 02:00:00,Database,SKU18,31544,sec,2523.52,INR,0.0,0.08,2026-01-01,2026-02-24,2026-02,24,2,Azure,2523.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U396,ACCT1093,VM100141,2026-02-19 02:00:00,Network,SKU13,8087,sec,646.96,INR,0.0,0.08,2026-01-01,2026-02-19,2026-02,19,2,GCP,646.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U397,ACCT1045,VM100075,2026-02-19 13:00:00,Database,SKU3,2856,sec,228.48,INR,0.0,0.08,2026-01-01,2026-02-19,2026-02,19,13,AWS,228.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U398,ACCT1045,VM100227,2026-04-22 22:00:00,Network,SKU7,16906,sec,1352.48,INR,0.0,0.08,2026-01-01,2026-04-22,2026-04,22,22,AWS,1352.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U399,ACCT1026,VM100276,2026-02-16 06:00:00,Database,SKU5,36932,sec,2954.56,INR,0.0,0.08,2026-01-01,2026-02-16,2026-02,16,6,AWS,2954.56,0.08,0.0,ap-south-1,Charlie,Dev,12.0,23.0,40.0,SPOT,Running,6.0,100.0,Excellent,Healthy,Low,0.0
U400,ACCT1014,VM100123,2026-02-11 09:00:00,Storage,SKU8,3426,sec,274.08,INR,100.0,0.08,2026-01-01,2026-02-11,2026-02,11,9,GCP,374.08,0.10918855808523059,36.49,,,,,,,,,,,,Healthy,Low,0.0
U401,ACCT1007,VM100052,2026-03-12 12:00:00,Network,SKU4,21746,sec,1739.68,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,12,GCP,1739.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U402,ACCT1088,VM100071,2026-01-01 21:00:00,Storage,SKU14,36167,sec,2893.36,INR,0.0,0.08,2026-01-01,2026-01-01,2026-01,1,21,Azure,2893.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U403,ACCT1084,VM100244,2026-03-23 11:00:00,Storage,SKU10,42733,sec,3418.64,INR,0.0,0.08,2026-01-01,2026-03-23,2026-03,23,11,GCP,3418.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U404,ACCT1042,VM100147,2026-04-21 05:00:00,Compute,SKU19,3977,sec,318.16,INR,0.0,0.08,2026-01-01,2026-04-21,2026-04,21,5,GCP,318.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U405,ACCT1030,VM100274,2026-05-07 01:00:00,Compute,SKU6,47490,sec,3799.2,INR,0.0,0.08,2026-01-01,2026-05-07,2026-05,7,1,AWS,3799.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U406,ACCT1054,VM100091,2026-06-09 09:00:00,Network,SKU16,2481,sec,198.48,INR,0.0,0.08,2026-01-01,2026-06-09,2026-06,9,9,Azure,198.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U407,ACCT1024,VM100149,2026-05-30 15:00:00,Compute,SKU10,2555,sec,204.4,INR,0.0,0.08,2026-01-01,2026-05-30,2026-05,30,15,GCP,204.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U408,ACCT1073,VM100055,2026-06-08 10:00:00,Database,SKU15,22057,sec,1764.56,INR,100.0,0.08,2026-01-01,2026-06-08,2026-06,8,10,GCP,1864.56,0.08453370811987124,5.67,,,,,,,,,,,,Healthy,Low,0.0
U409,ACCT1083,VM100279,2026-03-31 11:00:00,Storage,SKU17,32469,sec,2597.52,INR,0.0,0.08,2026-01-01,2026-03-31,2026-03,31,11,AWS,2597.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U410,ACCT1060,VM100140,2026-02-02 21:00:00,Database,SKU6,7482,sec,598.56,INR,0.0,0.08,2026-01-01,2026-02-02,2026-02,2,21,AWS,598.56,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U411,ACCT1094,VM100235,2026-04-21 15:00:00,Storage,SKU1,16960,sec,1356.8,INR,0.0,0.08,2026-01-01,2026-04-21,2026-04,21,15,GCP,1356.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U412,ACCT1095,VM100173,2026-05-15 22:00:00,Storage,SKU6,19434,sec,1554.72,INR,0.0,0.08,2026-01-01,2026-05-15,2026-05,15,22,Azure,1554.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U413,ACCT1079,VM100208,2026-05-22 03:00:00,Database,SKU3,28129,sec,2250.32,INR,0.0,0.08,2026-01-01,2026-05-22,2026-05,22,3,Azure,2250.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U414,ACCT1052,VM100049,2026-02-01 12:00:00,Network,SKU11,9315,sec,745.2,INR,0.0,0.08,2026-01-01,2026-02-01,2026-02,1,12,AWS,745.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U415,ACCT1032,VM100004,2026-02-14 12:00:00,Storage,SKU15,25237,sec,2018.96,INR,0.0,0.08,2026-01-01,2026-02-14,2026-02,14,12,AWS,2018.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U416,ACCT1097,VM100137,2026-06-12 19:00:00,Database,SKU19,21702,sec,1736.16,INR,100.0,0.08,2026-01-01,2026-06-12,2026-06,12,19,GCP,1836.16,0.08460787024237398,5.76,,,,,,,,,,,,Healthy,Low,0.0
U417,ACCT1093,VM100294,2026-01-02 22:00:00,Database,SKU8,17241,sec,1379.28,INR,0.0,0.08,2026-01-01,2026-01-02,2026-01,2,22,AWS,1379.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U418,ACCT1008,VM100061,2026-03-21 10:00:00,Storage,SKU13,20206,sec,1616.48,INR,0.0,0.08,2026-01-01,2026-03-21,2026-03,21,10,GCP,1616.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U419,ACCT1088,VM100258,2026-06-07 13:00:00,Database,SKU4,46208,sec,3696.64,INR,0.0,0.08,2026-01-01,2026-06-07,2026-06,7,13,Azure,3696.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U420,ACCT1082,VM100152,2026-03-04 17:00:00,Storage,SKU8,40380,sec,3230.4,INR,0.0,0.08,2026-01-01,2026-03-04,2026-03,4,17,Azure,3230.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U421,ACCT1018,VM100245,2026-01-27 03:00:00,Database,SKU14,29917,sec,2393.36,INR,0.0,0.08,2026-01-01,2026-01-27,2026-01,27,3,GCP,2393.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U422,ACCT1090,VM100282,2026-06-05 18:00:00,Storage,SKU8,30956,sec,2476.48,INR,0.0,0.08,2026-01-01,2026-06-05,2026-06,5,18,AWS,2476.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U423,ACCT1088,VM100042,2026-03-31 16:00:00,Database,SKU3,29378,sec,2350.24,INR,0.0,0.08,2026-01-01,2026-03-31,2026-03,31,16,Azure,2350.24,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U424,ACCT1073,VM100058,2026-01-11 12:00:00,Storage,SKU19,35990,sec,2879.2,INR,100.0,0.08,2026-01-01,2026-01-11,2026-01,11,12,AWS,2979.2,0.0827785495971103,3.47,,,,,,,,,,,,Healthy,Low,0.0
U425,ACCT1069,VM100077,2026-01-29 01:00:00,Network,SKU4,21603,sec,1728.24,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,1,Azure,1728.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U426,ACCT1088,VM100106,2026-05-03 08:00:00,Network,SKU3,38317,sec,3065.36,INR,0.0,0.08,2026-01-01,2026-05-03,2026-05,3,8,GCP,3065.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U427,ACCT1066,VM100229,2026-05-19 00:00:00,Network,SKU5,3746,sec,299.68,INR,0.0,0.08,2026-01-01,2026-05-19,2026-05,19,0,GCP,299.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U428,ACCT1066,VM100213,2026-03-19 23:00:00,Compute,SKU18,37056,sec,2964.48,INR,0.0,0.08,2026-01-01,2026-03-19,2026-03,19,23,GCP,2964.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U429,ACCT1060,VM100158,2026-05-04 10:00:00,Network,SKU9,1526,sec,122.08,INR,0.0,0.08,2026-01-01,2026-05-04,2026-05,4,10,Azure,122.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U430,ACCT1001,VM100112,2026-04-09 16:00:00,Compute,SKU14,4886,sec,390.88,INR,0.0,0.08,2026-01-01,2026-04-09,2026-04,9,16,AWS,390.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U431,ACCT1045,VM100033,2026-04-03 08:00:00,Compute,SKU16,4048,sec,323.84,INR,0.0,0.08,2026-01-01,2026-04-03,2026-04,3,8,AWS,323.84,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U432,ACCT1005,VM100147,2026-03-11 18:00:00,Storage,SKU14,11895,sec,951.6,INR,100.0,0.08,2026-01-01,2026-03-11,2026-03,11,18,AWS,1051.6,0.08840689365279529,10.51,,,,,,,,,,,,Healthy,Low,0.0
U433,ACCT1048,VM100196,2026-03-18 13:00:00,Network,SKU3,24839,sec,1987.12,INR,0.0,0.08,2026-01-01,2026-03-18,2026-03,18,13,Azure,1987.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U434,ACCT1088,VM100277,2026-01-23 16:00:00,Database,SKU4,42930,sec,3434.4,INR,0.0,0.08,2026-01-01,2026-01-23,2026-01,23,16,Azure,3434.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U435,ACCT1023,VM100276,2026-03-09 01:00:00,Storage,SKU8,34758,sec,2780.64,INR,0.0,0.08,2026-01-01,2026-03-09,2026-03,9,1,Azure,2780.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U436,ACCT1001,VM100012,2026-02-20 22:00:00,Network,SKU18,30443,sec,2435.44,INR,0.0,0.08,2026-01-01,2026-02-20,2026-02,20,22,Azure,2435.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U437,ACCT1049,VM100118,2026-02-12 05:00:00,Database,SKU5,30287,sec,2422.96,INR,0.0,0.08,2026-01-01,2026-02-12,2026-02,12,5,Azure,2422.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U438,ACCT1036,VM100097,2026-06-09 23:00:00,Compute,SKU2,47615,sec,3809.2,INR,0.0,0.08,2026-01-01,2026-06-09,2026-06,9,23,AWS,3809.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U439,ACCT1085,VM100215,2026-04-15 22:00:00,Storage,SKU7,1125,sec,90.0,INR,0.0,0.08,2026-01-01,2026-04-15,2026-04,15,22,Azure,90.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U440,ACCT1009,VM100052,2026-04-12 08:00:00,Network,SKU20,2300,sec,184.0,INR,100.0,0.08,2026-01-01,2026-04-12,2026-04,12,8,Azure,284.0,0.12347826086956522,54.35,,,,,,,,,,,,Healthy,Low,0.0
U441,ACCT1087,VM100025,2026-02-11 18:00:00,Compute,SKU13,48632,sec,3890.56,INR,0.0,0.08,2026-01-01,2026-02-11,2026-02,11,18,AWS,3890.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U442,ACCT1057,VM100120,2026-04-03 02:00:00,Compute,SKU5,14338,sec,1147.04,INR,0.0,0.08,2026-01-01,2026-04-03,2026-04,3,2,Azure,1147.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U443,ACCT1065,VM100149,2026-02-09 23:00:00,Database,SKU19,48040,sec,3843.2,INR,0.0,0.08,2026-01-01,2026-02-09,2026-02,9,23,AWS,3843.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U444,ACCT1077,VM100165,2026-02-10 10:00:00,Storage,SKU17,19876,sec,1590.08,INR,0.0,0.08,2026-01-01,2026-02-10,2026-02,10,10,AWS,1590.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U445,ACCT1029,VM100212,2026-02-21 06:00:00,Compute,SKU18,18132,sec,1450.56,INR,0.0,0.08,2026-01-01,2026-02-21,2026-02,21,6,GCP,1450.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U446,ACCT1076,VM100090,2026-04-17 20:00:00,Network,SKU18,44582,sec,3566.56,INR,0.0,0.08,2026-01-01,2026-04-17,2026-04,17,20,GCP,3566.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U447,ACCT1064,VM100025,2026-06-15 22:00:00,Network,SKU17,22671,sec,1813.68,INR,0.0,0.08,2026-01-01,2026-06-15,2026-06,15,22,GCP,1813.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
